lat,lon
30.5,77.1999999999999
30.5,77.2999999999999
30.5,77.39999999999989
30.5,77.49999999999989
30.5,77.59999999999988
30.5,77.69999999999987
30.6,77.1999999999999
30.6,77.2999999999999
30.6,77.39999999999989
30.6,77.49999999999989
30.6,77.59999999999988
30.6,77.69999999999987
30.700000000000003,77.1999999999999
30.700000000000003,77.2999999999999
30.700000000000003,77.39999999999989
30.700000000000003,77.49999999999989
30.700000000000003,77.59999999999988
30.700000000000003,77.69999999999987
30.800000000000004,77.09999999999991
30.800000000000004,77.1999999999999
30.800000000000004,77.2999999999999
30.800000000000004,77.39999999999989
30.800000000000004,77.49999999999989
30.800000000000004,77.59999999999988
30.800000000000004,77.69999999999987
30.90000000000001,76.89999999999992
30.90000000000001,76.99999999999991
30.90000000000001,77.09999999999991
30.90000000000001,77.1999999999999
30.90000000000001,77.2999999999999
30.90000000000001,77.39999999999989
30.90000000000001,77.49999999999989
30.90000000000001,77.59999999999988
30.90000000000001,77.69999999999987
31.000000000000007,76.69999999999993
31.000000000000007,76.79999999999993
31.000000000000007,76.89999999999992
31.000000000000007,76.99999999999991
31.000000000000007,77.09999999999991
31.000000000000007,77.1999999999999
31.000000000000007,77.2999999999999
31.000000000000007,77.39999999999989
31.000000000000007,77.49999999999989
31.000000000000007,77.59999999999988
31.000000000000007,77.69999999999987
31.000000000000007,77.79999999999987
31.10000000000001,76.69999999999993
31.10000000000001,76.79999999999993
31.10000000000001,76.89999999999992
31.10000000000001,76.99999999999991
31.10000000000001,77.09999999999991
31.10000000000001,77.1999999999999
31.10000000000001,77.2999999999999
31.10000000000001,77.39999999999989
31.10000000000001,77.49999999999989
31.10000000000001,77.59999999999988
31.10000000000001,77.69999999999987
31.10000000000001,77.79999999999987
31.20000000000001,76.69999999999993
31.20000000000001,76.79999999999993
31.20000000000001,76.89999999999992
31.20000000000001,76.99999999999991
31.20000000000001,77.09999999999991
31.20000000000001,77.1999999999999
31.20000000000001,77.2999999999999
31.20000000000001,77.39999999999989
31.20000000000001,77.49999999999989
31.20000000000001,77.59999999999988
31.20000000000001,77.69999999999987
31.20000000000001,77.79999999999987
31.20000000000001,77.89999999999986
31.20000000000001,77.99999999999986
31.20000000000001,78.09999999999985
31.20000000000001,78.69999999999982
31.20000000000001,78.8999999999998
31.30000000000001,76.49999999999994
31.30000000000001,76.59999999999994
31.30000000000001,76.69999999999993
31.30000000000001,76.79999999999993
31.30000000000001,76.89999999999992
31.30000000000001,76.99999999999991
31.30000000000001,77.09999999999991
31.30000000000001,77.1999999999999
31.30000000000001,77.2999999999999
31.30000000000001,77.39999999999989
31.30000000000001,77.49999999999989
31.30000000000001,77.59999999999988
31.30000000000001,77.69999999999987
31.30000000000001,77.79999999999987
31.30000000000001,77.89999999999986
31.30000000000001,77.99999999999986
31.30000000000001,78.09999999999985
31.30000000000001,78.19999999999985
31.30000000000001,78.29999999999984
31.30000000000001,78.39999999999984
31.30000000000001,78.49999999999983
31.30000000000001,78.59999999999982
31.30000000000001,78.69999999999982
31.30000000000001,78.79999999999981
31.400000000000013,76.19999999999996
31.400000000000013,76.29999999999995
31.400000000000013,76.39999999999995
31.400000000000013,76.49999999999994
31.400000000000013,76.59999999999994
31.400000000000013,76.69999999999993
31.400000000000013,76.79999999999993
31.400000000000013,76.89999999999992
31.400000000000013,76.99999999999991
31.400000000000013,77.09999999999991
31.400000000000013,77.1999999999999
31.400000000000013,77.2999999999999
31.400000000000013,77.39999999999989
31.400000000000013,77.49999999999989
31.400000000000013,77.59999999999988
31.400000000000013,77.69999999999987
31.400000000000013,77.79999999999987
31.400000000000013,77.89999999999986
31.400000000000013,77.99999999999986
31.400000000000013,78.09999999999985
31.400000000000013,78.19999999999985
31.400000000000013,78.29999999999984
31.400000000000013,78.39999999999984
31.400000000000013,78.49999999999983
31.400000000000013,78.59999999999982
31.400000000000013,78.69999999999982
31.50000000000001,76.19999999999996
31.50000000000001,76.29999999999995
31.50000000000001,76.39999999999995
31.50000000000001,76.49999999999994
31.50000000000001,76.59999999999994
31.50000000000001,76.69999999999993
31.50000000000001,76.79999999999993
31.50000000000001,76.89999999999992
31.50000000000001,76.99999999999991
31.50000000000001,77.09999999999991
31.50000000000001,77.1999999999999
31.50000000000001,77.2999999999999
31.50000000000001,77.39999999999989
31.50000000000001,77.49999999999989
31.50000000000001,77.59999999999988
31.50000000000001,77.69999999999987
31.50000000000001,77.79999999999987
31.50000000000001,77.89999999999986
31.50000000000001,77.99999999999986
31.50000000000001,78.09999999999985
31.50000000000001,78.19999999999985
31.50000000000001,78.29999999999984
31.50000000000001,78.39999999999984
31.50000000000001,78.49999999999983
31.50000000000001,78.59999999999982
31.50000000000001,78.69999999999982
31.600000000000016,76.09999999999997
31.600000000000016,76.19999999999996
31.600000000000016,76.29999999999995
31.600000000000016,76.39999999999995
31.600000000000016,76.49999999999994
31.600000000000016,76.59999999999994
31.600000000000016,76.69999999999993
31.600000000000016,76.79999999999993
31.600000000000016,76.89999999999992
31.600000000000016,76.99999999999991
31.600000000000016,77.09999999999991
31.600000000000016,77.1999999999999
31.600000000000016,77.2999999999999
31.600000000000016,77.39999999999989
31.600000000000016,77.49999999999989
31.600000000000016,77.59999999999988
31.600000000000016,77.69999999999987
31.600000000000016,77.79999999999987
31.600000000000016,77.89999999999986
31.600000000000016,77.99999999999986
31.600000000000016,78.09999999999985
31.600000000000016,78.19999999999985
31.600000000000016,78.29999999999984
31.600000000000016,78.39999999999984
31.600000000000016,78.49999999999983
31.600000000000016,78.59999999999982
31.600000000000016,78.69999999999982
31.600000000000016,78.79999999999981
31.700000000000017,75.99999999999997
31.700000000000017,76.09999999999997
31.700000000000017,76.19999999999996
31.700000000000017,76.29999999999995
31.700000000000017,76.39999999999995
31.700000000000017,76.49999999999994
31.700000000000017,76.59999999999994
31.700000000000017,76.69999999999993
31.700000000000017,76.79999999999993
31.700000000000017,76.89999999999992
31.700000000000017,76.99999999999991
31.700000000000017,77.09999999999991
31.700000000000017,77.1999999999999
31.700000000000017,77.2999999999999
31.700000000000017,77.39999999999989
31.700000000000017,77.49999999999989
31.700000000000017,77.59999999999988
31.700000000000017,77.69999999999987
31.700000000000017,77.79999999999987
31.700000000000017,77.89999999999986
31.700000000000017,77.99999999999986
31.700000000000017,78.09999999999985
31.700000000000017,78.19999999999985
31.700000000000017,78.29999999999984
31.700000000000017,78.39999999999984
31.700000000000017,78.49999999999983
31.700000000000017,78.59999999999982
31.700000000000017,78.69999999999982
31.80000000000002,75.99999999999997
31.80000000000002,76.09999999999997
31.80000000000002,76.19999999999996
31.80000000000002,76.29999999999995
31.80000000000002,76.39999999999995
31.80000000000002,76.49999999999994
31.80000000000002,76.59999999999994
31.80000000000002,76.69999999999993
31.80000000000002,76.79999999999993
31.80000000000002,76.89999999999992
31.80000000000002,76.99999999999991
31.80000000000002,77.09999999999991
31.80000000000002,77.1999999999999
31.80000000000002,77.2999999999999
31.80000000000002,77.39999999999989
31.80000000000002,77.49999999999989
31.80000000000002,77.59999999999988
31.80000000000002,77.69999999999987
31.80000000000002,77.79999999999987
31.80000000000002,77.89999999999986
31.80000000000002,77.99999999999986
31.80000000000002,78.09999999999985
31.80000000000002,78.19999999999985
31.80000000000002,78.29999999999984
31.80000000000002,78.39999999999984
31.80000000000002,78.49999999999983
31.80000000000002,78.59999999999982
31.90000000000002,75.99999999999997
31.90000000000002,76.09999999999997
31.90000000000002,76.19999999999996
31.90000000000002,76.29999999999995
31.90000000000002,76.39999999999995
31.90000000000002,76.49999999999994
31.90000000000002,76.59999999999994
31.90000000000002,76.69999999999993
31.90000000000002,76.79999999999993
31.90000000000002,76.89999999999992
31.90000000000002,76.99999999999991
31.90000000000002,77.09999999999991
31.90000000000002,77.1999999999999
31.90000000000002,77.2999999999999
31.90000000000002,77.39999999999989
31.90000000000002,77.49999999999989
31.90000000000002,77.59999999999988
31.90000000000002,77.69999999999987
31.90000000000002,77.79999999999987
31.90000000000002,77.89999999999986
31.90000000000002,77.99999999999986
31.90000000000002,78.09999999999985
31.90000000000002,78.19999999999985
